list,list_lags,Eto,lags_Target,rmse,mae,nse,mbe,forecast_horizon,model,selection_attribute_type,horizon,station_name,code_execution
"['J', 'umi_rel', 'press_atm']","[[22, 29, 26, 23, 21], [3, 4], [3]]",['Eto'],"[3, 4]",1.16,0.86,0.46,-0.23,3,florestaAleatoria,1,3,Pampulha,6
[],[],['Eto'],"[7, 8, 9, 10, 11, 12, 15, 20, 21, 13]",1.34,1.01,0.28,-0.08,7,florestaAleatoria,0,7,Pampulha,6
['J'],"[[27, 19, 15, 29, 26, 20, 24, 28, 10, 22]]",[],[],1.35,1.01,0.28,-0.29,7,florestaAleatoria,1,7,Pampulha,6
[],[],['Eto'],"[10, 11, 12, 15, 20, 21, 13, 14, 16, 22]",1.37,1.03,0.25,-0.1,10,florestaAleatoria,0,10,Pampulha,6
['J'],"[[30, 26, 25, 17, 10, 28, 19, 29, 11, 24]]",[],[],1.35,1.01,0.27,-0.29,10,florestaAleatoria,1,10,Pampulha,6
"['umi_rel', 'umi_max', 'radiacao', 'umi_min', 'temp_max']","[[1, 2], [1, 2], [1], [1], [1]]",['Eto'],"[1, 2, 3]",0.87,0.67,0.7,-0.07,1,arvore,0,1,Pampulha,7
"['radiacao', 'umi_rel', 'umi_min', 'umi_max', 'J', 'press_atm', 'vento']","[[1], [1, 2], [1], [1], [27], [1], [1]]",['Eto'],"[1, 2]",0.87,0.67,0.7,-0.07,1,arvore,1,1,Pampulha,7
"['umi_max', 'umi_rel', 'radiacao']","[[3, 4], [3, 4], [3]]",['Eto'],"[3, 4, 5, 6, 7]",1.21,0.95,0.41,-0.15,3,arvore,0,3,Pampulha,7
"['J', 'umi_rel', 'press_atm']","[[22, 29, 26, 23, 21], [3, 4], [3]]",['Eto'],"[3, 4]",1.3,1.0,0.33,-0.19,3,arvore,1,3,Pampulha,7
[],[],['Eto'],"[7, 8, 9, 10, 11, 12, 15, 20, 21, 13]",1.37,1.04,0.25,-0.07,7,arvore,0,7,Pampulha,7
['J'],"[[27, 19, 15, 29, 26, 20, 24, 28, 10, 22]]",[],[],1.32,0.99,0.31,-0.29,7,arvore,1,7,Pampulha,7
[],[],['Eto'],"[10, 11, 12, 15, 20, 21, 13, 14, 16, 22]",1.42,1.07,0.19,-0.1,10,arvore,0,10,Pampulha,7
['J'],"[[30, 26, 25, 17, 10, 28, 19, 29, 11, 24]]",[],[],1.29,0.99,0.34,-0.28,10,arvore,1,10,Pampulha,7
"['umi_rel', 'umi_max', 'radiacao', 'umi_min', 'temp_max']","[[1, 2], [1, 2], [1], [1], [1]]",['Eto'],"[1, 2, 3]",0.8,0.63,0.74,-0.04,1,xgb,0,1,Pampulha,7
"['radiacao', 'umi_rel', 'umi_min', 'umi_max', 'J', 'press_atm', 'vento']","[[1], [1, 2], [1], [1], [27], [1], [1]]",['Eto'],"[1, 2]",0.8,0.6,0.75,-0.1,1,xgb,1,1,Pampulha,7
"['umi_max', 'umi_rel', 'radiacao']","[[3, 4], [3, 4], [3]]",['Eto'],"[3, 4, 5, 6, 7]",1.2,0.92,0.43,-0.12,3,xgb,0,3,Pampulha,7
"['J', 'umi_rel', 'press_atm']","[[22, 29, 26, 23, 21], [3, 4], [3]]",['Eto'],"[3, 4]",1.16,0.87,0.46,-0.2,3,xgb,1,3,Pampulha,7
[],[],['Eto'],"[7, 8, 9, 10, 11, 12, 15, 20, 21, 13]",1.34,1.01,0.28,-0.09,7,xgb,0,7,Pampulha,7
['J'],"[[27, 19, 15, 29, 26, 20, 24, 28, 10, 22]]",[],[],1.26,0.95,0.36,-0.14,7,xgb,1,7,Pampulha,7
[],[],['Eto'],"[10, 11, 12, 15, 20, 21, 13, 14, 16, 22]",1.38,1.03,0.24,-0.07,10,xgb,0,10,Pampulha,7
['J'],"[[30, 26, 25, 17, 10, 28, 19, 29, 11, 24]]",[],[],1.28,0.96,0.34,-0.27,10,xgb,1,10,Pampulha,7
"['umi_rel', 'umi_max', 'radiacao', 'umi_min', 'temp_max']","[[1, 2], [1, 2], [1], [1], [1]]",['Eto'],"[1, 2, 3]",0.81,0.63,0.74,-0.06,1,florestaAleatoria,0,1,Pampulha,7
"['radiacao', 'umi_rel', 'umi_min', 'umi_max', 'J', 'press_atm', 'vento']","[[1], [1, 2], [1], [1], [27], [1], [1]]",['Eto'],"[1, 2]",0.79,0.61,0.75,-0.08,1,florestaAleatoria,1,1,Pampulha,7
"['umi_max', 'umi_rel', 'radiacao']","[[3, 4], [3, 4], [3]]",['Eto'],"[3, 4, 5, 6, 7]",1.19,0.91,0.43,-0.12,3,florestaAleatoria,0,3,Pampulha,7
"['J', 'umi_rel', 'press_atm']","[[22, 29, 26, 23, 21], [3, 4], [3]]",['Eto'],"[3, 4]",1.16,0.86,0.46,-0.23,3,florestaAleatoria,1,3,Pampulha,7
[],[],['Eto'],"[7, 8, 9, 10, 11, 12, 15, 20, 21, 13]",1.34,1.01,0.28,-0.08,7,florestaAleatoria,0,7,Pampulha,7
['J'],"[[27, 19, 15, 29, 26, 20, 24, 28, 10, 22]]",[],[],1.35,1.01,0.27,-0.29,7,florestaAleatoria,1,7,Pampulha,7
[],[],['Eto'],"[10, 11, 12, 15, 20, 21, 13, 14, 16, 22]",1.37,1.03,0.25,-0.1,10,florestaAleatoria,0,10,Pampulha,7
['J'],"[[30, 26, 25, 17, 10, 28, 19, 29, 11, 24]]",[],[],1.35,1.01,0.27,-0.29,10,florestaAleatoria,1,10,Pampulha,7
"['umi_rel', 'umi_max', 'radiacao', 'umi_min', 'temp_max']","[[1, 2], [1, 2], [1], [1], [1]]",['Eto'],"[1, 2, 3]",0.87,0.67,0.7,-0.07,1,arvore,0,1,Pampulha,8
"['radiacao', 'umi_rel', 'umi_min', 'umi_max', 'J', 'press_atm', 'vento']","[[1], [1, 2], [1], [1], [27], [1], [1]]",['Eto'],"[1, 2]",0.87,0.67,0.7,-0.07,1,arvore,1,1,Pampulha,8
"['umi_max', 'umi_rel', 'radiacao']","[[3, 4], [3, 4], [3]]",['Eto'],"[3, 4, 5, 6, 7]",1.21,0.95,0.41,-0.15,3,arvore,0,3,Pampulha,8
"['J', 'umi_rel', 'press_atm']","[[22, 29, 26, 23, 21], [3, 4], [3]]",['Eto'],"[3, 4]",1.21,0.93,0.42,-0.19,3,arvore,1,3,Pampulha,8
[],[],['Eto'],"[7, 8, 9, 10, 11, 12, 15, 20, 21, 13]",1.37,1.04,0.25,-0.07,7,arvore,0,7,Pampulha,8
['J'],"[[27, 19, 15, 29, 26, 20, 24, 28, 10, 22]]",[],[],1.32,1.02,0.3,-0.28,7,arvore,1,7,Pampulha,8
[],[],['Eto'],"[10, 11, 12, 15, 20, 21, 13, 14, 16, 22]",1.43,1.08,0.18,-0.09,10,arvore,0,10,Pampulha,8
['J'],"[[30, 26, 25, 17, 10, 28, 19, 29, 11, 24]]",[],[],1.29,0.99,0.33,-0.28,10,arvore,1,10,Pampulha,8
"['umi_rel', 'umi_max', 'radiacao', 'umi_min', 'temp_max']","[[1, 2], [1, 2], [1], [1], [1]]",['Eto'],"[1, 2, 3]",0.8,0.63,0.74,-0.04,1,xgb,0,1,Pampulha,8
"['radiacao', 'umi_rel', 'umi_min', 'umi_max', 'J', 'press_atm', 'vento']","[[1], [1, 2], [1], [1], [27], [1], [1]]",['Eto'],"[1, 2]",0.8,0.6,0.75,-0.1,1,xgb,1,1,Pampulha,8
"['umi_max', 'umi_rel', 'radiacao']","[[3, 4], [3, 4], [3]]",['Eto'],"[3, 4, 5, 6, 7]",1.2,0.92,0.43,-0.12,3,xgb,0,3,Pampulha,8
"['J', 'umi_rel', 'press_atm']","[[22, 29, 26, 23, 21], [3, 4], [3]]",['Eto'],"[3, 4]",1.16,0.87,0.46,-0.2,3,xgb,1,3,Pampulha,8
[],[],['Eto'],"[7, 8, 9, 10, 11, 12, 15, 20, 21, 13]",1.34,1.01,0.28,-0.09,7,xgb,0,7,Pampulha,8
['J'],"[[27, 19, 15, 29, 26, 20, 24, 28, 10, 22]]",[],[],1.26,0.95,0.36,-0.14,7,xgb,1,7,Pampulha,8
[],[],['Eto'],"[10, 11, 12, 15, 20, 21, 13, 14, 16, 22]",1.38,1.03,0.24,-0.07,10,xgb,0,10,Pampulha,8
['J'],"[[30, 26, 25, 17, 10, 28, 19, 29, 11, 24]]",[],[],1.28,0.96,0.34,-0.27,10,xgb,1,10,Pampulha,8
"['umi_rel', 'umi_max', 'radiacao', 'umi_min', 'temp_max']","[[1, 2], [1, 2], [1], [1], [1]]",['Eto'],"[1, 2, 3]",0.81,0.63,0.74,-0.06,1,florestaAleatoria,0,1,Pampulha,8
"['radiacao', 'umi_rel', 'umi_min', 'umi_max', 'J', 'press_atm', 'vento']","[[1], [1, 2], [1], [1], [27], [1], [1]]",['Eto'],"[1, 2]",0.8,0.62,0.75,-0.08,1,florestaAleatoria,1,1,Pampulha,8
"['umi_max', 'umi_rel', 'radiacao']","[[3, 4], [3, 4], [3]]",['Eto'],"[3, 4, 5, 6, 7]",1.19,0.91,0.43,-0.13,3,florestaAleatoria,0,3,Pampulha,8
"['J', 'umi_rel', 'press_atm']","[[22, 29, 26, 23, 21], [3, 4], [3]]",['Eto'],"[3, 4]",1.16,0.86,0.46,-0.23,3,florestaAleatoria,1,3,Pampulha,8
[],[],['Eto'],"[7, 8, 9, 10, 11, 12, 15, 20, 21, 13]",1.34,1.01,0.28,-0.08,7,florestaAleatoria,0,7,Pampulha,8
['J'],"[[27, 19, 15, 29, 26, 20, 24, 28, 10, 22]]",[],[],1.35,1.01,0.27,-0.28,7,florestaAleatoria,1,7,Pampulha,8
[],[],['Eto'],"[10, 11, 12, 15, 20, 21, 13, 14, 16, 22]",1.37,1.03,0.25,-0.1,10,florestaAleatoria,0,10,Pampulha,8
['J'],"[[30, 26, 25, 17, 10, 28, 19, 29, 11, 24]]",[],[],1.35,1.0,0.28,-0.29,10,florestaAleatoria,1,10,Pampulha,8
"['umi_rel', 'umi_max', 'radiacao', 'umi_min', 'temp_max']","[[1, 2], [1, 2], [1], [1], [1]]",['Eto'],"[1, 2, 3]",0.87,0.67,0.7,-0.07,1,arvore,0,1,Pampulha,9
"['radiacao', 'umi_rel', 'umi_min', 'umi_max', 'J', 'press_atm', 'vento']","[[1], [1, 2], [1], [1], [27], [1], [1]]",['Eto'],"[1, 2]",0.87,0.67,0.7,-0.07,1,arvore,1,1,Pampulha,9
"['umi_max', 'umi_rel', 'radiacao']","[[3, 4], [3, 4], [3]]",['Eto'],"[3, 4, 5, 6, 7]",1.21,0.95,0.41,-0.15,3,arvore,0,3,Pampulha,9
"['J', 'umi_rel', 'press_atm']","[[22, 29, 26, 23, 21], [3, 4], [3]]",['Eto'],"[3, 4]",1.28,0.98,0.34,-0.19,3,arvore,1,3,Pampulha,9
[],[],['Eto'],"[7, 8, 9, 10, 11, 12, 15, 20, 21, 13]",1.37,1.04,0.25,-0.07,7,arvore,0,7,Pampulha,9
['J'],"[[27, 19, 15, 29, 26, 20, 24, 28, 10, 22]]",[],[],1.28,0.98,0.34,-0.28,7,arvore,1,7,Pampulha,9
[],[],['Eto'],"[10, 11, 12, 15, 20, 21, 13, 14, 16, 22]",1.41,1.08,0.2,-0.11,10,arvore,0,10,Pampulha,9
['J'],"[[30, 26, 25, 17, 10, 28, 19, 29, 11, 24]]",[],[],1.38,1.05,0.23,-0.29,10,arvore,1,10,Pampulha,9
"['umi_rel', 'umi_max', 'radiacao', 'umi_min', 'temp_max']","[[1, 2], [1, 2], [1], [1], [1]]",['Eto'],"[1, 2, 3]",0.8,0.63,0.74,-0.04,1,xgb,0,1,Pampulha,9
"['radiacao', 'umi_rel', 'umi_min', 'umi_max', 'J', 'press_atm', 'vento']","[[1], [1, 2], [1], [1], [27], [1], [1]]",['Eto'],"[1, 2]",0.8,0.6,0.75,-0.1,1,xgb,1,1,Pampulha,9
"['umi_max', 'umi_rel', 'radiacao']","[[3, 4], [3, 4], [3]]",['Eto'],"[3, 4, 5, 6, 7]",1.2,0.92,0.43,-0.12,3,xgb,0,3,Pampulha,9
"['J', 'umi_rel', 'press_atm']","[[22, 29, 26, 23, 21], [3, 4], [3]]",['Eto'],"[3, 4]",1.16,0.87,0.46,-0.2,3,xgb,1,3,Pampulha,9
[],[],['Eto'],"[7, 8, 9, 10, 11, 12, 15, 20, 21, 13]",1.34,1.01,0.28,-0.09,7,xgb,0,7,Pampulha,9
['J'],"[[27, 19, 15, 29, 26, 20, 24, 28, 10, 22]]",[],[],1.26,0.95,0.36,-0.14,7,xgb,1,7,Pampulha,9
[],[],['Eto'],"[10, 11, 12, 15, 20, 21, 13, 14, 16, 22]",1.38,1.03,0.24,-0.07,10,xgb,0,10,Pampulha,9
['J'],"[[30, 26, 25, 17, 10, 28, 19, 29, 11, 24]]",[],[],1.28,0.96,0.34,-0.27,10,xgb,1,10,Pampulha,9
"['umi_rel', 'umi_max', 'radiacao', 'umi_min', 'temp_max']","[[1, 2], [1, 2], [1], [1], [1]]",['Eto'],"[1, 2, 3]",0.81,0.63,0.74,-0.06,1,florestaAleatoria,0,1,Pampulha,9
"['radiacao', 'umi_rel', 'umi_min', 'umi_max', 'J', 'press_atm', 'vento']","[[1], [1, 2], [1], [1], [27], [1], [1]]",['Eto'],"[1, 2]",0.79,0.61,0.75,-0.08,1,florestaAleatoria,1,1,Pampulha,9
"['umi_max', 'umi_rel', 'radiacao']","[[3, 4], [3, 4], [3]]",['Eto'],"[3, 4, 5, 6, 7]",1.19,0.91,0.43,-0.12,3,florestaAleatoria,0,3,Pampulha,9
"['J', 'umi_rel', 'press_atm']","[[22, 29, 26, 23, 21], [3, 4], [3]]",['Eto'],"[3, 4]",1.17,0.86,0.46,-0.22,3,florestaAleatoria,1,3,Pampulha,9
[],[],['Eto'],"[7, 8, 9, 10, 11, 12, 15, 20, 21, 13]",1.35,1.02,0.27,-0.09,7,florestaAleatoria,0,7,Pampulha,9
['J'],"[[27, 19, 15, 29, 26, 20, 24, 28, 10, 22]]",[],[],1.35,1.01,0.27,-0.29,7,florestaAleatoria,1,7,Pampulha,9
[],[],['Eto'],"[10, 11, 12, 15, 20, 21, 13, 14, 16, 22]",1.36,1.03,0.26,-0.1,10,florestaAleatoria,0,10,Pampulha,9
['J'],"[[30, 26, 25, 17, 10, 28, 19, 29, 11, 24]]",[],[],1.35,1.01,0.27,-0.28,10,florestaAleatoria,1,10,Pampulha,9
"['umi_rel', 'umi_max', 'radiacao', 'umi_min', 'temp_max']","[[1, 2], [1, 2], [1], [1], [1]]",['Eto'],"[1, 2, 3]",0.87,0.67,0.7,-0.07,1,arvore,0,1,Pampulha,10
"['radiacao', 'umi_rel', 'umi_min', 'umi_max', 'J', 'press_atm', 'vento']","[[1], [1, 2], [1], [1], [27], [1], [1]]",['Eto'],"[1, 2]",0.87,0.67,0.7,-0.07,1,arvore,1,1,Pampulha,10
"['umi_max', 'umi_rel', 'radiacao']","[[3, 4], [3, 4], [3]]",['Eto'],"[3, 4, 5, 6, 7]",1.21,0.95,0.41,-0.15,3,arvore,0,3,Pampulha,10
"['J', 'umi_rel', 'press_atm']","[[22, 29, 26, 23, 21], [3, 4], [3]]",['Eto'],"[3, 4]",1.2,0.92,0.43,-0.16,3,arvore,1,3,Pampulha,10
[],[],['Eto'],"[7, 8, 9, 10, 11, 12, 15, 20, 21, 13]",1.37,1.04,0.25,-0.07,7,arvore,0,7,Pampulha,10
['J'],"[[27, 19, 15, 29, 26, 20, 24, 28, 10, 22]]",[],[],1.32,1.01,0.3,-0.29,7,arvore,1,7,Pampulha,10
[],[],['Eto'],"[10, 11, 12, 15, 20, 21, 13, 14, 16, 22]",1.43,1.09,0.18,-0.1,10,arvore,0,10,Pampulha,10
['J'],"[[30, 26, 25, 17, 10, 28, 19, 29, 11, 24]]",[],[],1.33,1.02,0.3,-0.28,10,arvore,1,10,Pampulha,10
"['umi_rel', 'umi_max', 'radiacao', 'umi_min', 'temp_max']","[[1, 2], [1, 2], [1], [1], [1]]",['Eto'],"[1, 2, 3]",0.8,0.63,0.74,-0.04,1,xgb,0,1,Pampulha,10
"['radiacao', 'umi_rel', 'umi_min', 'umi_max', 'J', 'press_atm', 'vento']","[[1], [1, 2], [1], [1], [27], [1], [1]]",['Eto'],"[1, 2]",0.8,0.6,0.75,-0.1,1,xgb,1,1,Pampulha,10
"['umi_max', 'umi_rel', 'radiacao']","[[3, 4], [3, 4], [3]]",['Eto'],"[3, 4, 5, 6, 7]",1.2,0.92,0.43,-0.12,3,xgb,0,3,Pampulha,10
"['J', 'umi_rel', 'press_atm']","[[22, 29, 26, 23, 21], [3, 4], [3]]",['Eto'],"[3, 4]",1.16,0.87,0.46,-0.2,3,xgb,1,3,Pampulha,10
[],[],['Eto'],"[7, 8, 9, 10, 11, 12, 15, 20, 21, 13]",1.34,1.01,0.28,-0.09,7,xgb,0,7,Pampulha,10
['J'],"[[27, 19, 15, 29, 26, 20, 24, 28, 10, 22]]",[],[],1.26,0.95,0.36,-0.14,7,xgb,1,7,Pampulha,10
[],[],['Eto'],"[10, 11, 12, 15, 20, 21, 13, 14, 16, 22]",1.38,1.03,0.24,-0.07,10,xgb,0,10,Pampulha,10
['J'],"[[30, 26, 25, 17, 10, 28, 19, 29, 11, 24]]",[],[],1.28,0.96,0.34,-0.27,10,xgb,1,10,Pampulha,10
"['umi_rel', 'umi_max', 'radiacao', 'umi_min', 'temp_max']","[[1, 2], [1, 2], [1], [1], [1]]",['Eto'],"[1, 2, 3]",0.81,0.63,0.74,-0.06,1,florestaAleatoria,0,1,Pampulha,10
"['radiacao', 'umi_rel', 'umi_min', 'umi_max', 'J', 'press_atm', 'vento']","[[1], [1, 2], [1], [1], [27], [1], [1]]",['Eto'],"[1, 2]",0.79,0.61,0.75,-0.07,1,florestaAleatoria,1,1,Pampulha,10
"['umi_max', 'umi_rel', 'radiacao']","[[3, 4], [3, 4], [3]]",['Eto'],"[3, 4, 5, 6, 7]",1.2,0.92,0.43,-0.13,3,florestaAleatoria,0,3,Pampulha,10
"['J', 'umi_rel', 'press_atm']","[[22, 29, 26, 23, 21], [3, 4], [3]]",['Eto'],"[3, 4]",1.16,0.86,0.46,-0.22,3,florestaAleatoria,1,3,Pampulha,10
[],[],['Eto'],"[7, 8, 9, 10, 11, 12, 15, 20, 21, 13]",1.34,1.01,0.28,-0.08,7,florestaAleatoria,0,7,Pampulha,10
['J'],"[[27, 19, 15, 29, 26, 20, 24, 28, 10, 22]]",[],[],1.34,1.0,0.28,-0.29,7,florestaAleatoria,1,7,Pampulha,10
[],[],['Eto'],"[10, 11, 12, 15, 20, 21, 13, 14, 16, 22]",1.37,1.03,0.25,-0.1,10,florestaAleatoria,0,10,Pampulha,10
['J'],"[[30, 26, 25, 17, 10, 28, 19, 29, 11, 24]]",[],[],1.35,1.01,0.27,-0.29,10,florestaAleatoria,1,10,Pampulha,10
"['umi_rel', 'umi_min', 'temp_media', 'temp_max', 'radiacao', 'umi_max', 'temp_min']","[[1, 2], [1], [1], [1], [1], [1], [1]]",['Eto'],"[1, 2]",0.85,0.66,0.42,-0.06,1,arvore,0,1,Manaus,1
"['umi_min', 'umi_rel', 'temp_max', 'temp_media', 'radiacao', 'vento', 'umi_max']","[[1], [1, 16], [1], [2, 1], [1], [1], [1]]",['Eto'],[1],0.85,0.67,0.41,-0.07,1,arvore,1,1,Manaus,1
['umi_rel'],"[[3, 13, 9, 8, 4, 12, 14, 7, 10]]",['Eto'],[3],1.05,0.84,0.1,-0.25,3,arvore,0,3,Manaus,1
"['J', 'umi_min']","[[4, 5, 19, 15, 6, 13, 7, 21], [4]]",['Eto'],[13],1.04,0.85,0.12,-0.29,3,arvore,1,3,Manaus,1
['umi_rel'],"[[13, 9, 8, 12, 14, 7, 10, 11]]",['Eto'],"[13, 8]",1.09,0.87,0.04,-0.23,7,arvore,0,7,Manaus,1
"['temp_max', 'J', 'umi_rel', 'umi_min']","[[8], [13, 14, 16, 9, 27, 10], [9, 13], [16]]",[],[],1.04,0.85,0.12,-0.24,7,arvore,1,7,Manaus,1
['umi_rel'],"[[13, 12, 14, 10, 11, 15, 16, 17]]",['Eto'],"[13, 14]",1.1,0.88,0.02,-0.22,10,arvore,0,10,Manaus,1
"['J', 'umi_min']","[[21, 14, 30, 12, 11, 23, 24, 16, 15], [13]]",[],[],1.02,0.84,0.15,-0.28,10,arvore,1,10,Manaus,1
"['umi_rel', 'umi_min', 'temp_media', 'temp_max', 'radiacao', 'umi_max', 'temp_min']","[[1, 2], [1], [1], [1], [1], [1], [1]]",['Eto'],"[1, 2]",0.83,0.65,0.43,-0.07,1,xgb,0,1,Manaus,1
"['umi_min', 'umi_rel', 'temp_max', 'temp_media', 'radiacao', 'vento', 'umi_max']","[[1], [1, 16], [1], [2, 1], [1], [1], [1]]",['Eto'],[1],0.83,0.64,0.45,-0.05,1,xgb,1,1,Manaus,1
['umi_rel'],"[[3, 13, 9, 8, 4, 12, 14, 7, 10]]",['Eto'],[3],1.01,0.82,0.17,-0.19,3,xgb,0,3,Manaus,1
"['J', 'umi_min']","[[4, 5, 19, 15, 6, 13, 7, 21], [4]]",['Eto'],[13],1.04,0.84,0.12,-0.24,3,xgb,1,3,Manaus,1
['umi_rel'],"[[13, 9, 8, 12, 14, 7, 10, 11]]",['Eto'],"[13, 8]",1.03,0.84,0.13,-0.21,7,xgb,0,7,Manaus,1
"['temp_max', 'J', 'umi_rel', 'umi_min']","[[8], [13, 14, 16, 9, 27, 10], [9, 13], [16]]",[],[],1.04,0.84,0.12,-0.23,7,xgb,1,7,Manaus,1
['umi_rel'],"[[13, 12, 14, 10, 11, 15, 16, 17]]",['Eto'],"[13, 14]",1.04,0.84,0.13,-0.21,10,xgb,0,10,Manaus,1
"['J', 'umi_min']","[[21, 14, 30, 12, 11, 23, 24, 16, 15], [13]]",[],[],1.05,0.85,0.1,-0.29,10,xgb,1,10,Manaus,1
"['umi_rel', 'umi_min', 'temp_media', 'temp_max', 'radiacao', 'umi_max', 'temp_min']","[[1, 2], [1], [1], [1], [1], [1], [1]]",['Eto'],"[1, 2]",0.84,0.65,0.43,-0.1,1,florestaAleatoria,0,1,Manaus,1
"['umi_min', 'umi_rel', 'temp_max', 'temp_media', 'radiacao', 'vento', 'umi_max']","[[1], [1, 16], [1], [2, 1], [1], [1], [1]]",['Eto'],[1],0.83,0.64,0.45,-0.07,1,florestaAleatoria,1,1,Manaus,1
['umi_rel'],"[[3, 13, 9, 8, 4, 12, 14, 7, 10]]",['Eto'],[3],1.02,0.82,0.16,-0.21,3,florestaAleatoria,0,3,Manaus,1
"['J', 'umi_min']","[[4, 5, 19, 15, 6, 13, 7, 21], [4]]",['Eto'],[13],1.08,0.87,0.05,-0.24,3,florestaAleatoria,1,3,Manaus,1
['umi_rel'],"[[13, 9, 8, 12, 14, 7, 10, 11]]",['Eto'],"[13, 8]",1.03,0.84,0.14,-0.21,7,florestaAleatoria,0,7,Manaus,1
"['temp_max', 'J', 'umi_rel', 'umi_min']","[[8], [13, 14, 16, 9, 27, 10], [9, 13], [16]]",[],[],1.05,0.83,0.11,-0.24,7,florestaAleatoria,1,7,Manaus,1
['umi_rel'],"[[13, 12, 14, 10, 11, 15, 16, 17]]",['Eto'],"[13, 14]",1.04,0.85,0.12,-0.22,10,florestaAleatoria,0,10,Manaus,1
"['J', 'umi_min']","[[21, 14, 30, 12, 11, 23, 24, 16, 15], [13]]",[],[],1.09,0.88,0.04,-0.29,10,florestaAleatoria,1,10,Manaus,1
"['umi_rel', 'umi_min', 'temp_media', 'temp_max', 'radiacao', 'umi_max', 'temp_min']","[[1, 2], [1], [1], [1], [1], [1], [1]]",['Eto'],"[1, 2]",0.85,0.66,0.42,-0.06,1,arvore,0,1,Manaus,2
"['umi_min', 'umi_rel', 'temp_max', 'temp_media', 'radiacao', 'vento', 'umi_max']","[[1], [1, 16], [1], [2, 1], [1], [1], [1]]",['Eto'],[1],0.85,0.67,0.41,-0.07,1,arvore,1,1,Manaus,2
['umi_rel'],"[[3, 13, 9, 8, 4, 12, 14, 7, 10]]",['Eto'],[3],1.05,0.84,0.1,-0.25,3,arvore,0,3,Manaus,2
"['J', 'umi_min']","[[4, 5, 19, 15, 6, 13, 7, 21], [4]]",['Eto'],[13],1.09,0.88,0.03,-0.22,3,arvore,1,3,Manaus,2
['umi_rel'],"[[13, 9, 8, 12, 14, 7, 10, 11]]",['Eto'],"[13, 8]",1.09,0.87,0.04,-0.23,7,arvore,0,7,Manaus,2
"['temp_max', 'J', 'umi_rel', 'umi_min']","[[8], [13, 14, 16, 9, 27, 10], [9, 13], [16]]",[],[],1.05,0.85,0.11,-0.27,7,arvore,1,7,Manaus,2
['umi_rel'],"[[13, 12, 14, 10, 11, 15, 16, 17]]",['Eto'],"[13, 14]",1.1,0.88,0.02,-0.22,10,arvore,0,10,Manaus,2
"['J', 'umi_min']","[[21, 14, 30, 12, 11, 23, 24, 16, 15], [13]]",[],[],1.05,0.85,0.11,-0.28,10,arvore,1,10,Manaus,2
"['umi_rel', 'umi_min', 'temp_media', 'temp_max', 'radiacao', 'umi_max', 'temp_min']","[[1, 2], [1], [1], [1], [1], [1], [1]]",['Eto'],"[1, 2]",0.83,0.65,0.43,-0.07,1,xgb,0,1,Manaus,2
"['umi_min', 'umi_rel', 'temp_max', 'temp_media', 'radiacao', 'vento', 'umi_max']","[[1], [1, 16], [1], [2, 1], [1], [1], [1]]",['Eto'],[1],0.83,0.64,0.45,-0.05,1,xgb,1,1,Manaus,2
['umi_rel'],"[[3, 13, 9, 8, 4, 12, 14, 7, 10]]",['Eto'],[3],1.01,0.82,0.17,-0.19,3,xgb,0,3,Manaus,2
"['J', 'umi_min']","[[4, 5, 19, 15, 6, 13, 7, 21], [4]]",['Eto'],[13],1.04,0.84,0.12,-0.24,3,xgb,1,3,Manaus,2
['umi_rel'],"[[13, 9, 8, 12, 14, 7, 10, 11]]",['Eto'],"[13, 8]",1.03,0.84,0.13,-0.21,7,xgb,0,7,Manaus,2
"['temp_max', 'J', 'umi_rel', 'umi_min']","[[8], [13, 14, 16, 9, 27, 10], [9, 13], [16]]",[],[],1.04,0.84,0.12,-0.23,7,xgb,1,7,Manaus,2
['umi_rel'],"[[13, 12, 14, 10, 11, 15, 16, 17]]",['Eto'],"[13, 14]",1.04,0.84,0.13,-0.21,10,xgb,0,10,Manaus,2
"['J', 'umi_min']","[[21, 14, 30, 12, 11, 23, 24, 16, 15], [13]]",[],[],1.05,0.85,0.1,-0.29,10,xgb,1,10,Manaus,2
"['umi_rel', 'umi_min', 'temp_media', 'temp_max', 'radiacao', 'umi_max', 'temp_min']","[[1, 2], [1], [1], [1], [1], [1], [1]]",['Eto'],"[1, 2]",0.84,0.65,0.43,-0.1,1,florestaAleatoria,0,1,Manaus,2
"['umi_min', 'umi_rel', 'temp_max', 'temp_media', 'radiacao', 'vento', 'umi_max']","[[1], [1, 16], [1], [2, 1], [1], [1], [1]]",['Eto'],[1],0.83,0.64,0.44,-0.07,1,florestaAleatoria,1,1,Manaus,2
['umi_rel'],"[[3, 13, 9, 8, 4, 12, 14, 7, 10]]",['Eto'],[3],1.02,0.82,0.16,-0.22,3,florestaAleatoria,0,3,Manaus,2
"['J', 'umi_min']","[[4, 5, 19, 15, 6, 13, 7, 21], [4]]",['Eto'],[13],1.08,0.87,0.05,-0.25,3,florestaAleatoria,1,3,Manaus,2
['umi_rel'],"[[13, 9, 8, 12, 14, 7, 10, 11]]",['Eto'],"[13, 8]",1.03,0.84,0.13,-0.21,7,florestaAleatoria,0,7,Manaus,2
"['temp_max', 'J', 'umi_rel', 'umi_min']","[[8], [13, 14, 16, 9, 27, 10], [9, 13], [16]]",[],[],1.05,0.83,0.11,-0.23,7,florestaAleatoria,1,7,Manaus,2
